Type	Stopped_Time	Activated_Time	Duration(s)	Daylight	
Mouse	2021-09-07 12:24:02.831378	2021-09-07 12:24:08.789980	5.958602	Afternoon
Mouse	2021-09-07 12:25:35.409436	2021-09-07 12:27:04.404729	88.995293	Afternoon
Mouse	2021-09-07 12:27:08.221855	2021-09-07 12:27:14.899179	6.677324	Afternoon
Mouse	2021-09-07 12:28:39.910329	2021-09-07 12:28:46.058366	6.148037	Afternoon
Mouse	2021-09-07 12:29:39.595970	2021-09-07 12:29:46.210766	6.614796	Afternoon
Mouse	2021-09-07 12:29:48.081777	2021-09-07 12:29:54.455356	6.373579	Afternoon
Keyboard	2021-09-07 12:22:23.833810	2021-09-07 12:30:01.976360	458.14255	Afternoon
Keyboard	2021-09-07 12:30:18.784869	2021-09-07 12:30:29.365231	10.580362	Afternoon
Mouse	2021-09-07 12:29:59.706974	2021-09-07 12:30:32.231259	32.524285	Afternoon
Keyboard	2021-09-07 12:30:30.554610	2021-09-07 12:30:35.901971	5.347361	Afternoon
Mouse	2021-09-07 12:30:35.066037	2021-09-07 12:30:42.250148	7.184111	Afternoon
Mouse	2021-09-07 12:30:42.784292	2021-09-07 12:30:54.666346	11.882054	Afternoon
Mouse	2021-09-07 12:31:02.972455	2021-09-07 12:31:09.706398	6.733943	Afternoon
Keyboard	2021-09-07 12:30:53.986704	2021-09-07 12:31:28.993295	35.006591	Afternoon
Keyboard	2021-09-07 12:31:29.836966	2021-09-07 12:31:36.724202	6.887236	Afternoon
Keyboard	2021-09-07 12:31:39.336916	2021-09-07 12:31:45.134392	5.797476	Afternoon
Keyboard	2021-09-07 12:31:50.436790	2021-09-07 12:32:36.331312	45.894522	Afternoon
Mouse	2021-09-07 12:32:41.034193	2021-09-07 12:32:49.334445	8.300252	Afternoon
Mouse	2021-09-07 12:32:49.456508	2021-09-07 12:32:56.908191	7.451683	Afternoon
Keyboard	2021-09-07 12:32:39.624128	2021-09-07 12:32:57.922760	18.298632	Afternoon
Keyboard	2021-09-07 12:32:58.277244	2021-09-07 12:33:11.059615	12.782371	Afternoon
Mouse	2021-09-07 12:33:10.160259	2021-09-07 12:33:17.919527	7.759268	Afternoon
Keyboard	2021-09-07 12:33:17.133445	2021-09-07 12:33:39.673999	22.540554	Afternoon
Keyboard	2021-09-07 12:33:41.454156	2021-09-07 12:34:26.637872	45.183716	Afternoon
Mouse	2021-09-07 12:34:28.612404	2021-09-07 12:34:37.557096	8.944692	Afternoon
Mouse	2021-09-07 12:34:49.612037	2021-09-07 12:34:55.761986	6.149949	Afternoon
Mouse	2021-09-07 12:35:05.769157	2021-09-07 12:35:10.917266	5.148109	Afternoon
Mouse	2021-09-07 12:35:11.769778	2021-09-07 12:35:19.013429	7.243651	Afternoon
Mouse	2021-09-07 12:35:19.707719	2021-09-07 12:35:26.725826	7.018107	Afternoon
Mouse	2021-09-07 12:35:27.612485	2021-09-07 12:35:37.149002	9.536517	Afternoon
Mouse	2021-09-07 12:36:39.597137	2021-09-07 12:36:51.340527	11.74339	Afternoon
Keyboard	2021-09-07 12:34:27.802852	2021-09-07 12:37:01.024477	153.221625	Afternoon
Keyboard	2021-09-07 12:37:06.806339	2021-09-07 12:37:21.092527	14.286188	Afternoon
Mouse	2021-09-07 12:37:26.392970	2021-09-07 12:37:36.654034	10.261064	Afternoon
Keyboard	2021-09-07 12:37:21.620860	2021-09-07 12:37:40.584443	18.963583	Afternoon
Keyboard	2021-09-07 12:37:56.706458	2021-09-07 12:38:09.225190	12.518732	Afternoon
Keyboard	2021-09-07 12:38:10.202665	2021-09-07 12:38:23.559232	13.356567	Afternoon
Mouse	2021-09-07 12:38:19.096627	2021-09-07 12:38:24.170524	5.073897	Afternoon
Keyboard	2021-09-07 12:38:24.107048	2021-09-07 12:38:32.561585	8.454537	Afternoon
Keyboard	2021-09-07 12:38:33.471684	2021-09-07 12:38:39.763273	6.291589	Afternoon
Keyboard	2021-09-07 12:38:44.251267	2021-09-07 12:38:55.069912	10.818645	Afternoon
Keyboard	2021-09-07 12:38:55.652881	2021-09-07 12:39:05.454988	9.802107	Afternoon
Keyboard	2021-09-07 12:39:06.169789	2021-09-07 12:39:13.457408	7.287619	Afternoon
Keyboard	2021-09-07 12:39:14.245442	2021-09-07 12:39:27.490689	13.245247	Afternoon
Mouse	2021-09-07 12:39:41.519735	2021-09-07 12:41:56.746431	135.226696	Afternoon
Keyboard	2021-09-07 12:39:29.558916	2021-09-07 12:43:22.553440	232.994524	Afternoon
Keyboard	2021-09-07 12:43:31.435683	2021-09-07 12:43:37.053488	5.617805	Afternoon
Keyboard	2021-09-07 12:43:37.811253	2021-09-07 12:43:51.564277	13.753024	Afternoon
Keyboard	2021-09-07 12:43:52.538823	2021-09-07 12:44:00.451403	7.91258	Afternoon
Keyboard	2021-09-07 12:44:01.076363	2021-09-07 12:44:11.009323	9.93296	Afternoon
Mouse	2021-09-07 12:44:11.190969	2021-09-07 12:44:22.499798	11.308829	Afternoon
Keyboard	2021-09-07 12:44:11.009323	2021-09-07 12:44:28.130297	17.120974	Afternoon
Mouse	2021-09-07 12:44:39.065145	2021-09-07 12:44:50.512654	11.447509	Afternoon
Mouse	2021-09-07 12:44:52.722476	2021-09-07 12:46:18.941564	86.219088	Afternoon
Mouse	2021-09-07 12:46:39.846475	2021-09-07 12:46:45.634191	5.787716	Afternoon
Mouse	2021-09-07 12:46:59.674307	2021-09-07 12:47:11.180416	11.506109	Afternoon
Mouse	2021-09-07 12:47:13.628492	2021-09-07 12:49:09.352540	115.724048	Afternoon
Mouse	2021-09-07 12:49:11.456889	2021-09-07 12:50:53.429856	101.972967	Afternoon
Mouse	2021-09-07 12:50:53.441576	2021-09-07 12:51:10.999042	17.557466	Afternoon
Mouse	2021-09-07 12:51:12.268491	2021-09-07 12:52:48.267232	95.998741	Afternoon
Mouse	2021-09-07 12:53:05.283903	2021-09-07 12:53:29.885846	24.601943	Afternoon
Mouse	2021-09-07 12:53:37.955641	2021-09-07 12:53:48.731319	10.775678	Afternoon
Mouse	2021-09-07 12:53:49.535024	2021-09-07 12:54:09.786613	20.251589	Afternoon
Mouse	2021-09-07 12:54:42.839185	2021-09-07 12:55:04.685442	21.846257	Afternoon
Mouse	2021-09-07 12:55:21.705836	2021-09-07 12:56:55.365879	93.660043	Afternoon
Mouse	2021-09-07 12:57:00.425114	2021-09-07 12:57:19.165118	18.740004	Afternoon
Mouse	2021-09-07 12:57:21.549730	2021-09-07 12:58:50.608769	89.059039	Afternoon
Mouse	2021-09-07 12:58:57.034145	2021-09-07 13:01:55.221957	178.187812	Afternoon
Mouse	2021-09-07 13:02:02.221503	2021-09-07 13:02:07.447731	5.226228	Afternoon
Mouse	2021-09-07 13:02:07.518041	2021-09-07 13:02:41.966029	34.447988	Afternoon
Mouse	2021-09-07 13:02:48.753729	2021-09-07 13:03:00.522459	11.76873	Afternoon
Mouse	2021-09-07 13:03:01.411075	2021-09-07 13:03:18.534002	17.122927	Afternoon
Mouse	2021-09-07 13:03:19.800530	2021-09-07 13:03:35.077867	15.277337	Afternoon
Mouse	2021-09-07 13:04:08.361906	2021-09-07 13:04:18.104415	9.742509	Afternoon
Keyboard	2021-09-07 12:44:32.041178	2021-09-07 13:04:49.712736	1217.671558	Afternoon
Mouse	2021-09-07 13:04:48.800686	2021-09-07 13:04:55.977963	7.177277	Afternoon
Mouse	2021-09-07 13:05:12.799149	2021-09-07 13:05:18.462852	5.663703	Afternoon
Mouse	2021-09-07 13:05:19.784055	2021-09-07 13:05:24.838419	5.054364	Afternoon
Mouse	2021-09-07 13:05:35.315287	2021-09-07 13:06:06.118004	30.802717	Afternoon
Mouse	2021-09-07 13:06:10.377497	2021-09-07 13:06:39.667614	29.290117	Afternoon
Mouse	2021-09-07 13:06:47.159322	2021-09-07 13:06:54.741846	7.582524	Afternoon
Keyboard	2021-09-07 13:04:55.048332	2021-09-07 13:07:08.017395	132.969063	Afternoon
Mouse	2021-09-07 13:07:04.581059	2021-09-07 13:07:32.245303	27.664244	Afternoon
Keyboard	2021-09-07 13:07:30.969018	2021-09-07 13:07:39.539757	8.570739	Afternoon
Mouse	2021-09-07 13:07:38.643333	2021-09-07 13:07:48.548952	9.905619	Afternoon
Mouse	2021-09-07 13:07:54.331779	2021-09-07 13:08:01.389922	7.058143	Afternoon
Keyboard	2021-09-07 13:07:47.536331	2021-09-07 13:08:25.281988	37.745657	Afternoon
Mouse	2021-09-07 13:08:23.334851	2021-09-07 13:08:28.427294	5.092443	Afternoon
Keyboard	2021-09-07 13:08:27.708590	2021-09-07 13:08:38.270423	10.561833	Afternoon
Mouse	2021-09-07 13:10:30.284300	2021-09-07 13:10:36.467955	6.183655	Afternoon
Mouse	2021-09-07 13:13:46.753344	2021-09-07 13:13:52.299410	5.546066	Afternoon
Mouse	2021-09-07 13:13:54.285316	2021-09-07 13:14:08.174420	13.889104	Afternoon
Mouse	2021-09-07 13:14:12.659386	2021-09-07 13:14:27.762506	15.10312	Afternoon
Mouse	2021-09-07 13:14:27.769340	2021-09-07 13:14:37.800253	10.030913	Afternoon
Mouse	2021-09-07 13:14:44.643256	2021-09-07 13:14:53.825480	9.182224	Afternoon
Mouse	2021-09-07 13:15:01.066012	2021-09-07 13:15:07.122415	6.056403	Afternoon
Keyboard	2021-09-07 13:08:44.044763	2021-09-07 13:15:41.418932	417.374169	Afternoon
Keyboard	2021-09-07 13:15:41.432602	2021-09-07 13:15:51.211970	9.779368	Afternoon
Mouse	2021-09-07 13:15:52.940072	2021-09-07 13:17:52.764752	119.82468	Afternoon
Mouse	2021-09-07 13:18:03.487627	2021-09-07 13:18:08.623700	5.136073	Afternoon
Keyboard	2021-09-07 13:15:52.057164	2021-09-07 13:18:10.341024	138.28386	Afternoon
Mouse	2021-09-07 13:18:11.269791	2021-09-07 13:18:17.456801	6.18701	Afternoon
Mouse	2021-09-07 13:18:20.597892	2021-09-07 13:18:28.310778	7.712886	Afternoon
Mouse	2021-09-07 13:18:33.831656	2021-09-07 13:19:16.479583	42.647927	Afternoon
Mouse	2021-09-07 13:20:11.613020	2021-09-07 13:20:25.086245	13.473225	Afternoon
Keyboard	2021-09-07 13:18:25.232428	2021-09-07 13:20:43.078572	137.846144	Afternoon
Mouse	2021-09-07 13:20:51.378336	2021-09-07 13:20:56.425420	5.047084	Afternoon
Keyboard	2021-09-07 13:20:51.490165	2021-09-07 13:20:56.513821	5.023656	Afternoon
Keyboard	2021-09-07 13:20:56.547997	2021-09-07 13:21:01.578261	5.030264	Afternoon
Keyboard	2021-09-07 13:21:06.305195	2021-09-07 13:21:18.680634	12.375439	Afternoon
Keyboard	2021-09-07 13:21:19.803843	2021-09-07 13:21:28.966860	9.163017	Afternoon
Mouse	2021-09-07 13:21:30.299978	2021-09-07 13:21:35.701162	5.401184	Afternoon
Keyboard	2021-09-07 13:21:30.777487	2021-09-07 13:21:37.923070	7.145583	Afternoon
Keyboard	2021-09-07 13:21:42.793111	2021-09-07 13:22:04.685440	21.892329	Afternoon
Mouse	2021-09-07 13:22:07.222344	2021-09-07 13:22:13.350630	6.128286	Afternoon
Keyboard	2021-09-07 13:22:07.196971	2021-09-07 13:22:13.600934	6.403963	Afternoon
Keyboard	2021-09-07 13:22:14.424274	2021-09-07 13:22:36.651901	22.227627	Afternoon
Keyboard	2021-09-07 13:22:38.298409	2021-09-07 13:22:45.892466	7.594057	Afternoon
Mouse	2021-09-07 13:22:45.956918	2021-09-07 13:22:53.124128	7.16721	Afternoon
Keyboard	2021-09-07 13:22:47.141098	2021-09-07 13:22:59.258774	12.117676	Afternoon
Mouse	2021-09-07 13:23:04.003563	2021-09-07 13:23:11.963639	7.960076	Afternoon
Keyboard	2021-09-07 13:22:59.308559	2021-09-07 13:23:12.181499	12.87294	Afternoon
Mouse	2021-09-07 13:23:26.144618	2021-09-07 13:23:45.662785	19.518167	Afternoon
Mouse	2021-09-07 13:24:12.785328	2021-09-07 13:24:37.790958	25.00563	Afternoon
Keyboard	2021-09-07 13:23:12.237672	2021-09-07 13:24:37.986838	85.749166	Afternoon
Keyboard	2021-09-07 13:24:38.265169	2021-09-07 13:24:52.693778	14.428609	Afternoon
Mouse	2021-09-07 13:24:42.314779	2021-09-07 13:24:52.717722	10.402943	Afternoon
Keyboard	2021-09-07 13:24:56.026964	2021-09-07 13:25:14.942165	18.915201	Afternoon
Mouse	2021-09-07 13:24:56.613427	2021-09-07 13:25:15.655005	19.041578	Afternoon
Mouse	2021-09-07 13:25:17.518383	2021-09-07 13:26:14.573272	57.054889	Afternoon
Keyboard	2021-09-07 13:25:19.691913	2021-09-07 13:26:36.092979	76.401066	Afternoon
Mouse	2021-09-07 13:26:27.769660	2021-09-07 13:26:37.870410	10.10075	Afternoon
Keyboard	2021-09-07 13:26:39.488669	2021-09-07 13:27:02.391202	22.902533	Afternoon
Keyboard	2021-09-07 13:27:03.342055	2021-09-07 13:32:30.069832	326.727777	Afternoon
Mouse	2021-09-07 13:27:03.315691	2021-09-07 13:32:31.951420	328.635729	Afternoon
Mouse	2021-09-07 13:32:32.971401	2021-09-07 13:35:24.262307	171.290906	Afternoon
Mouse	2021-09-07 13:35:24.269143	2021-09-07 13:36:12.165253	47.89611	Afternoon
Mouse	2021-09-07 13:36:20.158531	2021-09-07 13:36:28.311845	8.153314	Afternoon
Mouse	2021-09-07 13:36:40.238341	2021-09-07 13:38:20.745035	100.506694	Afternoon
Keyboard	2021-09-07 13:32:35.496581	2021-09-07 13:38:27.049629	351.553048	Afternoon
Mouse	2021-09-07 13:38:24.361970	2021-09-07 13:38:40.298275	15.936305	Afternoon
Mouse	2021-09-07 13:38:57.799934	2021-09-07 13:39:02.853091	5.053157	Afternoon
Mouse	2021-09-07 13:39:45.737142	2021-09-07 13:39:51.485458	5.748316	Afternoon
Keyboard	2021-09-07 13:38:38.875768	2021-09-07 13:40:42.772961	123.897193	Afternoon
Mouse	2021-09-07 13:40:41.456089	2021-09-07 13:41:05.637642	24.181553	Afternoon
Keyboard	2021-09-07 13:41:04.521461	2021-09-07 13:41:13.774537	9.253076	Afternoon
Mouse	2021-09-07 13:41:11.128903	2021-09-07 13:41:23.325899	12.196996	Afternoon
Keyboard	2021-09-07 13:41:22.849295	2021-09-07 13:41:30.875522	8.026227	Afternoon
Keyboard	2021-09-07 13:41:35.201964	2021-09-07 13:41:41.707751	6.505787	Afternoon
Keyboard	2021-09-07 13:41:43.919906	2021-09-07 13:41:51.898819	7.978913	Afternoon
Mouse	2021-09-07 13:41:29.987752	2021-09-07 13:41:55.618328	25.630576	Afternoon
Mouse	2021-09-07 13:42:50.800340	2021-09-07 13:42:59.041995	8.241655	Afternoon
Mouse	2021-09-07 13:43:22.410159	2021-09-07 13:48:43.887458	321.477299	Afternoon
Mouse	2021-09-07 13:49:07.095995	2021-09-07 13:49:13.180394	6.084399	Afternoon
Keyboard	2021-09-07 13:41:54.768675	2021-09-07 13:49:56.896227	482.127552	Afternoon
Mouse	2021-09-07 13:49:53.268821	2021-09-07 13:50:01.627544	8.358723	Afternoon
Mouse	2021-09-07 13:50:34.643451	2021-09-07 13:50:42.869603	8.226152	Afternoon
Mouse	2021-09-07 13:50:42.878392	2021-09-07 13:50:54.851380	11.972988	Afternoon
Mouse	2021-09-07 13:50:55.520372	2021-09-07 13:51:11.072916	15.552544	Afternoon
Mouse	2021-09-07 13:51:11.080727	2021-09-07 13:51:20.373956	9.293229	Afternoon
Keyboard	2021-09-07 13:50:01.381652	2021-09-07 13:52:54.117260	172.735608	Afternoon
Mouse	2021-09-07 13:53:02.755690	2021-09-07 13:53:12.416146	9.660456	Afternoon
Mouse	2021-09-07 13:53:12.535281	2021-09-07 13:53:43.275508	30.740227	Afternoon
Mouse	2021-09-07 13:54:43.299429	2021-09-07 13:54:52.714086	9.414657	Afternoon
Mouse	2021-09-07 13:55:02.956039	2021-09-07 13:55:16.334265	13.378226	Afternoon
Mouse	2021-09-07 13:55:17.643017	2021-09-07 13:55:27.632444	9.989427	Afternoon
Mouse	2021-09-07 13:55:55.518847	2021-09-07 13:56:03.444808	7.925961	Afternoon
Mouse	2021-09-07 13:56:25.861692	2021-09-07 13:56:33.832507	7.970815	Afternoon
Mouse	2021-09-07 13:56:34.346797	2021-09-07 13:57:48.371845	74.025048	Afternoon
Mouse	2021-09-07 13:57:54.205348	2021-09-07 13:57:59.576275	5.370927	Afternoon
Mouse	2021-09-07 13:58:09.316403	2021-09-07 13:58:18.057085	8.740682	Afternoon
Mouse	2021-09-07 13:58:25.801754	2021-09-07 13:58:34.158139	8.356385	Afternoon
Mouse	2021-09-07 13:59:22.690859	2021-09-07 13:59:28.675052	5.984193	Afternoon
Mouse	2021-09-07 13:59:32.627451	2021-09-07 13:59:38.814243	6.186792	Afternoon
Mouse	2021-09-07 13:59:48.440863	2021-09-07 14:00:02.037518	13.596655	Afternoon
Mouse	2021-09-07 14:00:28.252721	2021-09-07 14:00:33.823442	5.570721	Afternoon
Mouse	2021-09-07 14:01:10.174147	2021-09-07 14:01:20.976146	10.801999	Afternoon
Mouse	2021-09-07 14:01:56.190680	2021-09-07 14:02:03.574640	7.38396	Afternoon
Mouse	2021-09-07 14:02:03.690850	2021-09-07 14:02:09.194560	5.50371	Afternoon
Mouse	2021-09-07 14:02:12.113012	2021-09-07 14:02:20.510776	8.397764	Afternoon
Mouse	2021-09-07 14:02:45.831488	2021-09-07 14:03:13.711451	27.879963	Afternoon
Mouse	2021-09-07 14:03:18.831459	2021-09-07 14:03:42.481686	23.650227	Afternoon
Mouse	2021-09-07 14:03:42.488523	2021-09-07 14:04:20.095815	37.607292	Afternoon
Mouse	2021-09-07 14:04:44.956563	2021-09-07 14:04:54.383631	9.427068	Afternoon
Keyboard	2021-09-07 13:52:54.605509	2021-09-07 14:04:59.551405	724.945896	Afternoon
Mouse	2021-09-07 14:04:54.394371	2021-09-07 14:05:24.525318	30.130947	Afternoon
Mouse	2021-09-07 14:06:05.190323	2021-09-07 14:06:12.073261	6.882938	Afternoon
Mouse	2021-09-07 14:06:12.081035	2021-09-07 14:06:17.638777	5.557742	Afternoon
Mouse	2021-09-07 14:06:24.877965	2021-09-07 14:06:34.287670	9.409705	Afternoon
Mouse	2021-09-07 14:06:48.612090	2021-09-07 14:07:28.402962	39.790872	Afternoon
Mouse	2021-09-07 14:07:41.518383	2021-09-07 14:07:48.128365	6.609982	Afternoon
Mouse	2021-09-07 14:07:48.222108	2021-09-07 14:08:03.063749	14.841641	Afternoon
Mouse	2021-09-07 14:08:03.955869	2021-09-07 14:08:37.746555	33.790686	Afternoon
Mouse	2021-09-07 14:08:49.362648	2021-09-07 14:08:54.875559	5.512911	Afternoon
Keyboard	2021-09-07 14:05:23.364063	2021-09-07 14:09:18.993283	235.62922	Afternoon
Mouse	2021-09-07 14:09:17.191658	2021-09-07 14:09:25.292756	8.101098	Afternoon
Mouse	2021-09-07 14:09:34.128682	2021-09-07 14:09:40.820162	6.69148	Afternoon
Mouse	2021-09-07 14:09:46.441225	2021-09-07 14:10:45.825214	59.383989	Afternoon
Mouse	2021-09-07 14:10:45.940440	2021-09-07 14:11:01.954276	16.013836	Afternoon
Mouse	2021-09-07 14:11:02.643749	2021-09-07 14:11:09.941586	7.297837	Afternoon
Mouse	2021-09-07 14:11:13.643873	2021-09-07 14:11:40.469516	26.825643	Afternoon
Mouse	2021-09-07 14:12:10.190920	2021-09-07 14:12:15.317702	5.126782	Afternoon
Mouse	2021-09-07 14:13:02.847626	2021-09-07 14:13:56.075361	53.227735	Afternoon
Mouse	2021-09-07 14:13:58.940253	2021-09-07 14:14:05.434245	6.493992	Afternoon
Mouse	2021-09-07 14:14:08.457295	2021-09-07 14:14:19.120007	10.662712	Afternoon
Mouse	2021-09-07 14:14:19.174206	2021-09-07 14:14:24.888351	5.714145	Afternoon
Mouse	2021-09-07 14:14:27.456929	2021-09-07 14:14:36.103182	8.646253	Afternoon
Mouse	2021-09-07 14:14:42.660256	2021-09-07 14:14:48.414441	5.754185	Afternoon
Mouse	2021-09-07 14:15:24.128185	2021-09-07 14:15:30.118735	5.99055	Afternoon
Mouse	2021-09-07 14:15:38.238302	2021-09-07 14:15:53.256346	15.018044	Afternoon
Mouse	2021-09-07 14:16:05.565854	2021-09-07 14:16:20.654027	15.088173	Afternoon
Keyboard	2021-09-07 14:09:24.514908	2021-09-07 14:17:04.926869	460.411961	Afternoon
Mouse	2021-09-07 14:16:49.612384	2021-09-07 14:17:05.476180	15.863796	Afternoon
Mouse	2021-09-07 14:17:16.800804	2021-09-07 14:21:10.970186	234.169382	Afternoon
Keyboard	2021-09-07 14:17:10.805101	2021-09-07 14:21:38.330211	267.52511	Afternoon
Mouse	2021-09-07 14:21:51.987408	2021-09-07 14:21:58.619632	6.632224	Afternoon
Mouse	2021-09-07 14:22:22.800685	2021-09-07 14:22:34.523990	11.723305	Afternoon
Mouse	2021-09-07 14:22:49.472250	2021-09-07 14:23:00.022283	10.550033	Afternoon
Mouse	2021-09-07 14:23:52.099590	2021-09-07 14:24:45.023217	52.923627	Afternoon
Mouse	2021-09-07 14:25:17.159748	2021-09-07 14:25:23.068415	5.908667	Afternoon
Mouse	2021-09-07 14:25:24.565973	2021-09-07 14:25:30.370180	5.804207	Afternoon
Keyboard	2021-09-07 14:21:38.827383	2021-09-07 14:25:54.466415	255.639032	Afternoon
Mouse	2021-09-07 14:26:17.412357	2021-09-07 14:32:25.295443	367.883086	Afternoon
Mouse	2021-09-07 14:32:59.830554	2021-09-07 14:34:55.200503	115.369949	Afternoon
Mouse	2021-09-07 14:34:59.769406	2021-09-07 14:48:24.381751	804.612345	Afternoon
Mouse	2021-09-07 14:48:29.815738	2021-09-07 14:50:17.647482	107.831744	Afternoon
Mouse	2021-09-07 14:50:25.910397	2021-09-07 14:50:59.858156	33.947759	Afternoon
Mouse	2021-09-07 14:51:19.597239	2021-09-07 14:51:33.360896	13.763657	Afternoon
Keyboard	2021-09-07 14:25:54.639257	2021-09-07 14:51:37.537938	1542.898681	Afternoon
Mouse	2021-09-07 14:51:36.456405	2021-09-07 14:51:53.389835	16.93343	Afternoon
Mouse	2021-09-07 14:51:55.721480	2021-09-07 14:52:38.305038	42.583558	Afternoon
Mouse	2021-09-07 14:52:41.442391	2021-09-07 14:52:58.573192	17.130801	Afternoon
Mouse	2021-09-07 14:52:59.284599	2021-09-07 14:53:12.416351	13.131752	Afternoon
Mouse	2021-09-07 14:53:13.142865	2021-09-07 14:53:28.648973	15.506108	Afternoon
Mouse	2021-09-07 14:53:29.019067	2021-09-07 14:54:33.640935	64.621868	Afternoon
Keyboard	2021-09-07 14:51:39.107684	2021-09-07 14:54:48.940055	189.832371	Afternoon
Keyboard	2021-09-07 14:54:49.617759	2021-09-07 14:55:00.724647	11.106888	Afternoon
Keyboard	2021-09-07 14:55:01.355978	2021-09-07 14:55:41.476157	40.120179	Afternoon
Mouse	2021-09-07 14:56:10.285239	2021-09-07 14:56:15.899266	5.614027	Afternoon
Keyboard	2021-09-07 14:55:48.322724	2021-09-07 14:58:32.195021	163.872297	Afternoon
Mouse	2021-09-07 14:56:18.553262	2021-09-07 14:58:34.335326	135.782064	Afternoon
Keyboard	2021-09-07 14:58:33.388987	2021-09-07 14:58:42.476338	9.087351	Afternoon
Keyboard	2021-09-07 14:58:49.401009	2021-09-07 14:58:58.790196	9.389187	Afternoon
Keyboard	2021-09-07 14:59:02.736051	2021-09-07 14:59:44.241332	41.505281	Afternoon
Mouse	2021-09-07 14:59:05.799871	2021-09-07 14:59:49.991858	44.191987	Afternoon
Keyboard	2021-09-07 14:59:51.122387	2021-09-07 15:00:42.736915	51.614528	Afternoon
Keyboard	2021-09-07 15:00:58.034637	2021-09-07 15:01:09.859788	11.825151	Afternoon
Mouse	2021-09-07 15:00:02.300486	2021-09-07 15:01:28.516845	86.216359	Afternoon
Keyboard	2021-09-07 15:01:15.326139	2021-09-07 15:01:35.429083	20.102944	Afternoon
Keyboard	2021-09-07 15:01:37.613267	2021-09-07 15:02:01.268971	23.655704	Afternoon
Keyboard	2021-09-07 15:02:08.827702	2021-09-07 15:02:56.376586	47.548884	Afternoon
Keyboard	2021-09-07 15:02:57.406972	2021-09-07 15:03:05.762687	8.355715	Afternoon
Mouse	2021-09-07 15:01:37.643536	2021-09-07 15:03:11.278965	93.635429	Afternoon
Keyboard	2021-09-07 15:03:10.709507	2021-09-07 15:03:16.944170	6.234663	Afternoon
Mouse	2021-09-07 15:03:12.816105	2021-09-07 15:04:58.247157	105.431052	Afternoon
Keyboard	2021-09-07 15:03:18.853621	2021-09-07 15:05:47.046543	148.192922	Afternoon
Mouse	2021-09-07 15:05:07.051843	2021-09-07 15:05:48.122860	41.071017	Afternoon
Keyboard	2021-09-07 15:05:49.709285	2021-09-07 15:05:59.513343	9.804058	Afternoon
Mouse	2021-09-07 15:05:50.206324	2021-09-07 15:07:21.720112	91.513788	Afternoon
Mouse	2021-09-07 15:07:52.848496	2021-09-07 15:07:58.070388	5.221892	Afternoon
Mouse	2021-09-07 15:08:29.784586	2021-09-07 15:08:43.046853	13.262267	Afternoon
Mouse	2021-09-07 15:09:57.832701	2021-09-07 15:10:25.163608	27.330907	Afternoon
Mouse	2021-09-07 15:10:55.768223	2021-09-07 15:11:01.060650	5.291451	Afternoon
Mouse	2021-09-07 15:11:09.533897	2021-09-07 15:12:38.991280	89.457383	Afternoon
Mouse	2021-09-07 15:13:38.299125	2021-09-07 15:13:57.200208	18.901083	Afternoon
Mouse	2021-09-07 15:14:05.127608	2021-09-07 15:14:13.354200	8.226592	Afternoon
Mouse	2021-09-07 15:14:14.487693	2021-09-07 15:14:33.312627	18.824934	Afternoon
Mouse	2021-09-07 15:14:34.894343	2021-09-07 15:14:43.325993	8.43165	Afternoon
